Player,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,Best Move
2,2,2,2,1,0,0,2,2,2,0,1,0,2,2,2,0,0,1,1,1,2,2,0,0,1,0,1,1,2,1,0,0,0,1,1,1,2,1,1,1,0,0,2,2,2,1,1,2,0,2,0,2,2,1,1,0,0,0,2,0,2,1,0,1,55
1,2,2,2,1,0,0,2,2,2,0,1,0,2,2,2,0,0,1,1,1,2,2,0,0,1,0,1,1,2,1,0,0,0,1,1,1,2,2,1,1,0,0,2,2,2,1,2,2,0,2,0,2,2,2,2,2,0,0,2,0,2,1,0,1,30
2,2,2,2,1,0,0,2,2,2,0,1,0,1,2,2,0,0,1,1,1,2,1,0,0,1,0,1,1,2,1,1,0,0,1,1,1,2,2,1,1,0,0,2,2,2,1,2,2,0,2,0,2,2,2,2,2,0,0,2,0,2,1,0,1,4
1,2,2,2,2,2,0,2,2,2,0,1,0,2,2,2,0,0,1,1,1,2,1,0,0,1,0,1,1,2,1,1,0,0,1,1,1,2,2,1,1,0,0,2,2,2,1,2,2,0,2,0,2,2,2,2,2,0,0,2,0,2,1,0,1,62
2,2,2,2,2,2,0,2,2,2,0,1,0,2,2,2,0,0,1,1,1,2,1,0,0,1,0,1,1,2,1,1,0,0,1,1,1,2,2,1,1,0,0,2,2,1,1,1,2,0,2,0,2,2,1,1,2,0,0,2,0,2,1,1,1,23
1,2,2,2,2,2,0,2,2,2,0,1,0,2,2,2,0,0,1,1,1,2,1,0,2,1,0,1,1,2,1,2,0,0,1,1,1,2,2,1,1,0,0,2,2,1,1,1,2,0,2,0,2,2,1,1,2,0,0,2,0,2,1,1,1,31
2,2,2,2,2,2,0,2,2,2,0,1,0,2,2,2,0,0,1,1,1,2,1,0,2,1,0,1,1,2,1,1,1,0,1,1,1,2,2,1,1,0,0,2,2,1,1,1,2,0,2,0,2,2,1,1,2,0,0,2,0,2,1,1,1,16
1,2,2,2,2,2,0,2,2,2,0,1,0,2,2,2,0,2,2,2,2,2,1,0,2,1,0,1,1,2,1,1,1,0,1,1,1,2,2,1,1,0,0,2,2,1,1,1,2,0,2,0,2,2,1,1,2,0,0,2,0,2,1,1,1,15
2,2,2,2,2,2,0,2,2,2,0,1,0,2,2,2,1,2,2,2,2,2,1,0,1,1,0,1,1,2,1,1,1,0,1,1,1,2,2,1,1,0,0,2,2,1,1,1,2,0,2,0,2,2,1,1,2,0,0,2,0,2,1,1,1,41
1,2,2,2,2,2,0,2,2,2,0,1,0,2,2,2,1,2,2,2,2,2,1,0,1,1,0,1,2,2,1,1,1,0,1,2,1,2,2,1,1,0,2,2,2,1,1,1,2,0,2,0,2,2,1,1,2,0,0,2,0,2,1,1,1,50
2,2,2,2,2,2,0,2,2,2,0,1,0,2,2,2,1,2,2,2,2,2,1,0,1,1,0,1,2,2,1,1,1,0,1,1,1,1,2,1,1,0,2,1,1,1,1,1,2,0,2,1,1,1,1,1,2,0,0,2,0,2,1,1,1,22
1,2,2,2,2,2,0,2,2,2,0,1,0,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,2,2,1,1,1,0,1,1,1,1,2,1,1,0,2,1,1,1,1,1,2,0,2,1,1,1,1,1,2,0,0,2,0,2,1,1,1,9
2,2,2,2,2,2,0,2,2,2,1,1,0,2,2,2,1,2,2,1,2,2,2,2,1,1,0,1,1,2,1,1,1,0,1,1,1,1,2,1,1,0,2,1,1,1,1,1,2,0,2,1,1,1,1,1,2,0,0,2,0,2,1,1,1,11
1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,0,1,1,2,1,1,1,0,1,1,1,1,2,1,1,0,2,1,1,1,1,1,2,0,2,1,1,1,1,1,2,0,0,2,0,2,1,1,1,5
2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,0,1,1,2,1,1,1,0,1,1,1,1,2,1,1,0,2,1,1,1,1,1,2,0,2,1,1,1,1,1,2,0,0,2,0,2,1,1,1,32
1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,0,1,1,2,1,1,1,2,2,2,2,2,2,1,1,0,2,1,1,1,1,1,2,0,2,1,1,1,1,1,2,0,0,2,0,2,1,1,1,25
2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,0,2,1,1,1,1,1,2,0,2,1,1,1,1,1,2,0,0,2,0,2,1,1,1,59
1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,0,2,1,2,1,1,1,2,0,2,2,2,1,1,1,2,0,0,2,2,2,1,1,1,56
2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,0,2,1,2,1,1,1,2,0,1,2,2,1,1,1,2,1,0,2,2,2,1,1,1,57
1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,0,2,1,2,1,1,1,2,0,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,48
2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,0,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,40
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,49
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,1,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,52
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,12
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,11
2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,46
1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,2,1,1,2,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,13
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,2,1,1,2,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,56
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,2,2,1,2,0,0,0,0,2,0,1,0,2,0,0,2,0,1,1,2,0,0,2,0,0,0,0,0,0,0,25
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,2,2,1,2,0,0,0,0,2,0,1,0,2,0,0,2,0,1,1,2,0,0,2,0,0,0,0,0,0,0,58
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,2,2,1,2,0,0,0,0,2,0,2,0,2,0,0,2,0,2,1,2,0,0,2,0,2,0,0,0,0,0,43
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,1,1,1,2,0,0,0,0,2,1,2,0,2,0,0,2,0,2,1,2,0,0,2,0,2,0,0,0,0,0,18
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,1,2,1,2,2,0,0,0,0,2,1,1,2,0,0,0,0,2,1,2,0,2,0,0,2,0,2,1,2,0,0,2,0,2,0,0,0,0,0,54
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,1,2,1,2,2,0,0,0,0,2,1,1,2,0,0,0,0,2,1,2,0,2,0,0,2,0,2,1,1,1,0,2,0,2,0,0,0,0,0,45
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,1,2,2,2,2,0,0,0,0,2,1,2,2,0,0,0,0,2,1,2,2,2,0,0,2,0,2,1,1,1,0,2,0,2,0,0,0,0,0,30
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,1,2,2,0,0,0,0,2,1,2,2,2,0,0,2,0,2,1,1,1,0,2,0,2,0,0,0,0,0,22
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,2,0,0,1,1,1,1,2,1,0,0,0,2,1,2,2,0,0,0,0,2,1,2,2,2,0,0,2,0,2,1,1,1,0,2,0,2,0,0,0,0,0,14
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,0,0,1,0,0,1,1,1,1,2,1,0,0,0,2,1,2,2,0,0,0,0,2,1,2,2,2,0,0,2,0,2,1,1,1,0,2,0,2,0,0,0,0,0,17
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,0,0,1,0,0,1,2,1,1,2,1,0,0,0,2,2,2,2,0,0,0,0,2,1,2,2,2,0,0,2,0,2,1,1,1,0,2,0,2,0,0,0,0,0,33
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,0,0,1,0,0,1,1,1,1,2,1,0,0,1,2,2,2,2,0,0,0,0,2,1,2,2,2,0,0,2,0,2,1,1,1,0,2,0,2,0,0,0,0,0,62
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,0,0,1,0,0,1,1,1,1,2,1,0,0,1,2,2,2,2,0,0,0,0,2,1,2,2,2,0,0,2,0,2,1,2,2,0,2,0,2,0,0,0,2,0,63
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,0,0,1,0,0,1,1,1,1,2,1,0,0,1,2,2,1,2,0,0,0,0,2,1,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,16
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,1,0,0,1,0,0,2,1,1,1,2,1,0,0,1,2,2,1,2,0,0,0,0,2,1,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,8
2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,1,2,1,0,0,1,0,0,2,1,1,1,2,1,0,0,1,2,2,1,2,0,0,0,0,2,1,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,0
1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,2,1,2,1,0,0,1,0,0,2,1,1,1,2,1,0,0,1,2,2,1,2,0,0,0,0,2,1,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,24
2,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,2,1,2,1,0,0,1,0,1,1,1,1,1,2,1,0,0,1,2,2,1,2,0,0,0,0,2,1,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,31
1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,2,1,2,1,0,0,1,0,1,1,1,1,1,2,2,2,0,1,2,2,1,2,0,0,0,0,2,1,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,41
2,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,2,1,2,1,0,0,1,0,1,1,1,1,1,2,2,2,0,1,1,2,1,2,0,0,0,1,1,1,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,40
1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,2,1,2,1,0,0,1,0,1,1,1,1,1,2,2,2,0,1,1,2,1,2,0,0,2,2,2,2,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,9
2,2,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,2,1,1,1,0,0,1,0,1,1,1,1,1,2,2,2,0,1,1,2,1,2,0,0,2,2,2,2,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,20
1,2,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,2,2,2,2,2,0,1,0,1,1,1,2,2,2,2,2,0,1,2,2,2,2,0,0,2,2,2,2,2,1,2,0,0,2,0,2,1,2,1,0,2,0,2,0,0,0,2,1,50
2,2,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,2,2,2,2,2,0,1,0,1,1,1,2,2,1,2,2,0,1,1,2,1,2,0,0,2,2,1,1,2,1,2,0,0,2,1,1,1,2,1,0,2,0,2,0,0,0,2,1,1
1,2,2,0,0,0,0,0,0,2,2,0,1,1,1,1,0,2,2,2,2,2,0,1,0,1,1,1,2,2,1,2,2,0,1,1,2,1,2,0,0,2,2,1,1,2,1,2,0,0,2,1,1,1,2,1,0,2,0,2,0,0,0,2,1,32
2,2,2,0,0,0,0,0,0,2,2,0,1,1,1,1,0,2,2,2,2,2,0,1,0,1,1,1,2,2,1,2,2,1,1,1,2,1,2,0,0,2,1,1,1,2,1,2,0,0,2,1,1,1,2,1,0,2,0,2,0,0,0,2,1,5
1,2,2,0,0,0,2,0,0,2,2,0,1,2,1,1,0,2,2,2,2,2,0,1,0,1,1,1,2,2,1,2,2,1,1,1,2,1,2,0,0,2,1,1,1,2,1,2,0,0,2,1,1,1,2,1,0,2,0,2,0,0,0,2,1,61
2,2,2,0,0,0,2,0,0,2,2,0,1,2,1,1,0,2,2,2,2,2,0,1,0,1,1,1,2,2,1,2,2,1,1,1,2,1,2,0,0,2,1,1,1,2,1,2,0,0,2,1,1,1,1,1,0,2,0,2,0,0,1,1,1,3
1,2,2,0,2,0,2,0,0,2,2,0,2,2,1,1,0,2,2,2,2,2,0,1,0,1,1,1,2,2,1,2,2,1,1,1,2,1,2,0,0,2,1,1,1,2,1,2,0,0,2,1,1,1,1,1,0,2,0,2,0,0,1,1,1,57
2,2,2,0,2,0,2,0,0,2,2,0,2,2,1,1,0,2,2,2,2,2,0,1,0,1,1,1,2,2,1,2,2,1,1,1,2,1,2,0,0,2,1,1,1,2,1,2,0,0,1,1,1,1,1,1,0,2,1,2,0,0,1,1,1,21
1,2,2,0,2,0,2,0,0,2,2,0,2,2,2,1,0,2,2,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1,1,1,2,1,2,0,0,2,1,1,1,2,1,2,0,0,1,1,1,1,1,1,0,2,1,2,0,0,1,1,1,38
2,2,2,0,2,0,2,0,0,2,2,0,2,2,2,1,0,2,2,2,2,2,2,1,0,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,0,2,1,1,1,2,1,1,0,0,1,1,1,1,1,1,0,2,1,2,0,0,1,1,1,55
1,2,2,0,2,0,2,0,0,2,2,0,2,2,2,1,0,2,2,2,2,2,2,1,0,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,0,2,1,1,1,2,1,2,0,0,1,1,1,1,1,1,2,2,1,2,0,0,1,1,1,47
2,2,2,0,2,0,2,0,0,2,2,0,2,2,2,1,0,2,2,2,2,2,2,1,0,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,0,2,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,2,1,2,0,0,1,1,1,59
1,2,2,0,2,0,2,0,0,2,2,0,2,2,2,1,0,2,2,2,2,2,2,1,0,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,0,2,1,1,2,2,2,1,1,0,1,1,2,2,1,1,1,2,1,2,2,0,1,1,1,48
2,2,2,0,2,0,2,0,0,2,2,0,2,2,2,1,0,2,2,2,2,2,2,1,0,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,0,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,0,1,1,1,7
1,2,2,0,2,0,2,0,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,1,0,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,0,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,0,1,1,1,6
2,2,2,0,2,0,2,1,2,2,2,0,2,2,1,1,0,2,2,2,2,1,2,1,0,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,0,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,0,1,1,1,15
1,2,2,0,2,0,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,0,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,0,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,0,1,1,1,23
2,2,2,0,2,0,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,0,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,0,1,1,1,39
1,2,2,0,2,0,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,0,1,1,1,2
2,2,2,1,2,0,2,1,2,2,2,0,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,0,1,1,1,10
1,2,2,1,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,0,1,1,1,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,2,2,1,0,0,0,0,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,2,2,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,2,2,1,0,0,0,1,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,26
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,1,1,0,0,0,0,1,2,1,0,0,0,1,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,38
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,1,1,0,0,0,0,1,2,2,2,0,0,1,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2,2,2,0,0,1,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,0,0,1,2,2,2,0,0,2,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,59
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,0,0,1,2,2,2,0,0,2,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,2,1,0,2,0,0,1,2,2,2,0,0,2,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,45
2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,2,1,0,2,0,0,1,1,2,2,0,0,2,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,1,1,2,2,1,0,2,0,0,1,1,2,2,0,0,2,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,22
2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,1,0,0,0,1,1,2,1,1,0,2,0,0,1,1,2,2,0,0,2,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,33
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,1,0,0,0,2,1,2,1,1,0,2,2,0,1,1,2,2,0,0,2,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,12
2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,2,1,2,1,1,0,2,2,0,1,1,2,2,0,0,2,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,53
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,2,1,2,1,1,0,2,2,0,2,1,2,2,0,0,2,1,1,2,2,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,47
2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,2,1,2,1,1,0,2,2,0,2,1,2,1,0,0,2,1,1,2,2,0,1,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,23
